Data:,26.4
Data:,26.9
Data:,27.4
Data:,26.9
Data:,26.9
Data:,26.9
Data:,27.4
Data:,26.9
Data:,25.9
Data:,26.4
Data:,27.4
Data:,27.4
Data:,26.9
Data:,27.4
Data:,27.9
Data:,27.4
Data:,27.9
Data:,27.4
Data:,27.0
Data:,27.0
Data:,27.0
Data:,28.0
Data:,27.0
Data:,29.0
Data:,29.0
Data:,29.0
Data:,27.5
Data:,27.0
Data:,27.5
Data:,27.5
Data:,27.5
Data:,27.5
Data:,27.0
Data:,26.0
Data:,26.5
Data:,27.5
Data:,31.4
Data:,31.5
Data:,27.0
Data:,31.5
Data:,31.0
Data:,26.5
Data:,27.0
Data:,27.0
Data:,27.0
Data:,27.5
Data:,26.5
Data:,26.5
Data:,28.5
Data:,30.0
Data:,28.5
Data:,27.0
Data:,26.5
Data:,26.5
Data:,27.5
Data:,27.1
Data:,27.1
Data:,27.1
Data:,27.1
Data:,27.6
Data:,27.6
Data:,27.1
Data:,27.6
Data:,28.1
Data:,28.6
Data:,28.1
Data:,26.6
Data:,26.6
Data:,27.6
Data:,27.1
Data:,27.6
Data:,28.1
Data:,27.6
Data:,27.1
Data:,27.1
Data:,28.1
Data:,28.5
Data:,28.1
Data:,26.6
Data:,27.1
Data:,27.6
Data:,26.6
Data:,27.6
Data:,27.6
Data:,26.6
Data:,27.1
Data:,27.6
Data:,27.6
Data:,27.6
Data:,27.6
Data:,28.1
Data:,27.6
Data:,28.1
Data:,27.6
Data:,27.1
Data:,27.6
Data:,28.1
Data:,27.1
Data:,27.1
Data:,27.6
Data:,27.1
Data:,26.6
Data:,27.6
Data:,26.6
Data:,27.1
Data:,28.1
Data:,28.1
Data:,27.6
Data:,27.1
Data:,27.1
Data:,27.1
Data:,27.1
Data:,26.6
Data:,27.1
Data:,27.6
Data:,27.6
Data:,26.6
Data:,26.6
Data:,27.1
Data:,26.6
Data:,29.1
Data:,29.1
Data:,27.1
Data:,28.7
Data:,28.7
Data:,27.7
Data:,27.7
Data:,26.7
Data:,27.2
Data:,27.7
Data:,27.2
Data:,27.2
Data:,27.2
Data:,27.2
Data:,27.7
Data:,27.7
Data:,27.2
Data:,26.7
Data:,27.2
Data:,27.7
Data:,26.2
Data:,27.7
Data:,27.7
Data:,27.2
Data:,26.7
Data:,27.7
Data:,27.7
Data:,26.7
Data:,26.7
Data:,27.2
Data:,26.7
Data:,27.2
Data:,27.2
Data:,26.7
Data:,27.2
Data:,26.7
Data:,26.7
Data:,27.7
Data:,28.2
Data:,28.2
Data:,27.7
Data:,28.2
Data:,27.7
Data:,27.2
Data:,27.7
Data:,27.2
Data:,27.2
Data:,27.2
Data:,26.7
Data:,27.2
Data:,28.2
Data:,30.2
Data:,29.2
Data:,27.2
Data:,27.7
Data:,27.2
Data:,27.2
Data:,27.7
Data:,27.2
Data:,26.7
Data:,26.7
Data:,27.2
Data:,28.2
Data:,27.7
Data:,26.7
Data:,27.7
