Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,8.559226989746094e-05
Data:,0
Data:,0
Data:,0
Data:,5.817413330078125e-05
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
Data:,6.890296936035156e-05
Data:,0
Data:,0
Data:,0
Data:,5.245208740234375e-05
Data:,0
Data:,0
Data:,0
Data:,0
Data:,0
